,Date,open_price,high_price,low_price,close_price,volume,news_lm,news_lm_count,News_bs,news_bs_count,news_mc1,news_mc_count,Sentiment on Date,Subjectivity on Day,Sentiment Value,Subjectivity value,News Sentiment on Date,News Subjectivity on Day,News Sentiment Value,News Subjectivity value,total_tweets,retweets_sum,tweets_favourites_sum,News,total_news
141,2020-11-02,2660,2664.85,2600.05,2604.6,2571196,0,0.0,"Govt Likely To Get Tax Bonanza Under Mistry Exit Plan, Say Experts,India Home Healthcare Industry To Hit $11-13 Billion By 2025: Report",2.0,Mistrys’ Tata Sons exit plan to bring tax windfall for the Centre: Report,1.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.0,1.0,0.0,0.0,0.0,"Govt Likely To Get Tax Bonanza Under Mistry Exit Plan, Say Experts,India Home Healthcare Industry To Hit $11-13 Billion By 2025: Report,Mistrys’ Tata Sons exit plan to bring tax windfall for the Centre: Report",3.0
142,2020-10-30,2636.1,2674.35,2621.6,2664.85,3427003,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
143,2020-10-29,2608,2655,2600.25,2632.65,3105968,0,0.0,Tata Motors To Bharat Forge: Stock Winners And Losers In India From US Vote,1.0,0,0.0, Slightly Positive,Slightly Subjective,0.24664903,0.501358826,Negative,Highly Subjective,-0.2,0.2,29.0,7.0,45.0,Tata Motors To Bharat Forge: Stock Winners And Losers In India From US Vote,1.0
144,2020-10-28,2650,2655.95,2606,2622.2,3569445,0,0.0,"BharatAgri Raises $2 Million From 021 Capital, India Quotient, Others,British Safety Council Offers Robust 'Return To Work' Covid-19 Protocol,Tata Group To Buy Majority Stake In BigBasket For About $1 Billion: Report",3.0,0,0.0, Slightly Positive,Slightly Subjective,0.20455073399999998,0.412678175, Slightly Positive,Objective,0.1,0.0,52.0,14.0,17.0,"BharatAgri Raises $2 Million From 021 Capital, India Quotient, Others,British Safety Council Offers Robust 'Return To Work' Covid-19 Protocol,Tata Group To Buy Majority Stake In BigBasket For About $1 Billion: Report",3.0
145,2020-10-27,2699.75,2718.15,2624.1,2630.15,3537502,0,0.0,"Market Ahead, October 27: All You Need To Know Before The Opening Bell,Sensex Surges 377 Pts As Financial, FMCG Stocks Rally; Nifty Ends At 11,889,Concerns Over US Fiscal Stimulus, Covid-19 Surge Roil Global Markets",3.0,0,0.0, Slightly Positive,Slightly Subjective,0.256313131,0.53030303,Neutral,Objective,0.0,0.0,19.0,1.0,29.0,"Market Ahead, October 27: All You Need To Know Before The Opening Bell,Sensex Surges 377 Pts As Financial, FMCG Stocks Rally; Nifty Ends At 11,889,Concerns Over US Fiscal Stimulus, Covid-19 Surge Roil Global Markets",3.0
146,2020-10-26,2689.95,2709.95,2670.5,2688.2,2672752,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
147,2020-10-23,2687.8,2702,2670.1,2686.8,3499091,0,0.0,"IT Firms To Expand Localisation Drive As US Proposes More Work Visa Hurdles,VVIP Chopper Scam: Accused-Turned-Approver Rajiv Saxena Gets Interim Bail,Tata Elxsi, JSW Steel: Trading Strategies For Stocks Near 52-Week High",3.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.13,0.47,0.0,0.0,0.0,"IT Firms To Expand Localisation Drive As US Proposes More Work Visa Hurdles,VVIP Chopper Scam: Accused-Turned-Approver Rajiv Saxena Gets Interim Bail,Tata Elxsi, JSW Steel: Trading Strategies For Stocks Near 52-Week High",3.0
148,2020-10-22,2661,2686.65,2638.1,2671.15,5262294,0,0.0,Govt Seeks Bids From Property Consultancy Firms For Monetising MTNL Assets,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Govt Seeks Bids From Property Consultancy Firms For Monetising MTNL Assets,1.0
149,2020-10-21,2739,2749,2663.05,2675.4,4570143,0,0.0,"Tata Consultancy Services, University Of Tokyo Partner For Joint Research,Early Bird Results Show Unlocking Gains, Net Profit Of 104 Firms Rises 9.8%,India'S Contribution Will Be Critical To Fighting Covid-19: Vardhan",3.0,0,0.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.0,0.4,0.0,0.0,0.0,"Tata Consultancy Services, University Of Tokyo Partner For Joint Research,Early Bird Results Show Unlocking Gains, Net Profit Of 104 Firms Rises 9.8%,India'S Contribution Will Be Critical To Fighting Covid-19: Vardhan",3.0
150,2020-10-20,2725,2759.9,2717.95,2739,3406273,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
151,2020-10-19,2774,2774,2706.6,2711.55,3331194,0,0.0,"IT Services Firms Ramp Up Capability To Protect Clients From Cyber Threat,SP Group Withdraws Letters Alleging Irregularities In New Parl Building Bid",2.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.13636363599999998,0.454545455,0.0,0.0,0.0,"IT Services Firms Ramp Up Capability To Protect Clients From Cyber Threat,SP Group Withdraws Letters Alleging Irregularities In New Parl Building Bid",2.0
152,2020-10-16,2750.1,2771.65,2731.3,2763.3,5273773,0,0.0,"Chart Check: IT Stocks Decline Post Q2 Nos. Do They Still Hold Promise?,The Buyback Rush,Global Demand Uncertainty To Continue To Weigh On Tata Motors: Moody'S",3.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Chart Check: IT Stocks Decline Post Q2 Nos. Do They Still Hold Promise?,The Buyback Rush,Global Demand Uncertainty To Continue To Weigh On Tata Motors: Moody'S",3.0
153,2020-10-15,2811,2827.75,2727,2740.6,6629355,"Post covid, Infosys races ahead of TCS on revenue, profit growth",1.0,0,0.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Post covid, Infosys races ahead of TCS on revenue, profit growth",1.0
154,2020-10-14,2842,2842,2787.55,2809.6,4395936,0,0.0,"Infosys Outshines Rivals With Q2 Performance; Net Profit Jumps 20.5%,Wipro Board Approves Rs 9,500-Crore Share Buyback; Revenue Up 1.4%,Tatas, Private Equity Investors In Talks With BigBasket For Stake Buy,TCS To Recruit 10,000 Staff In US By 2022 After Demand For Services Surges,Drive Brand Discovery Now To Tap Festive Shoppers In India: Facebook",5.0,"TCS to recruit 10,000 staff in US by 2022,Infosys plans to hire 15,000 freshers next year, rolls out salary hikes effective January 2021",2.0,0,0,0.0,0.0, Slightly Positive,Highly Subjective,0.15,0.29375,0.0,0.0,0.0,"Infosys Outshines Rivals With Q2 Performance; Net Profit Jumps 20.5%,Wipro Board Approves Rs 9,500-Crore Share Buyback; Revenue Up 1.4%,Tatas, Private Equity Investors In Talks With BigBasket For Stake Buy,TCS To Recruit 10,000 Staff In US By 2022 After Demand For Services Surges,Drive Brand Discovery Now To Tap Festive Shoppers In India: Facebook,TCS to recruit 10,000 staff in US by 2022,Infosys plans to hire 15,000 freshers next year, rolls out salary hikes effective January 2021",7.0
155,2020-10-13,2845,2854.9,2812.2,2826.55,4209878,0,0.0,"Buybacks For FY21 Cross Last Yr'S Tally After Announcements From TCS, Wipro",1.0,Buy Tata Consultancy Services; target of Rs 3236: Geojit,1.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.033333333,0.0,0.0,0.0,"Buybacks For FY21 Cross Last Yr'S Tally After Announcements From TCS, Wipro,Buy Tata Consultancy Services; target of Rs 3236: Geojit",2.0
156,2020-10-12,2815.5,2854,2800.75,2830,4623203,Mumbai power outage: WFH likely to be impacted due to disruption,1.0,"Infosys Completes Acquisition Of US-Based Firm Kaleidoscope Innovation,Maharashtra CM Uddhav Thackeray Orders Probe Into Power Outage In Mumbai,Large Parts Of Mumbai Face Major Power Outage; Local Trains Held Up",3.0,0,0.0,0,0,0.0,0.0,Negative,Slightly Subjective,-0.0525,0.455,0.0,0.0,0.0,"Infosys Completes Acquisition Of US-Based Firm Kaleidoscope Innovation,Maharashtra CM Uddhav Thackeray Orders Probe Into Power Outage In Mumbai,Large Parts Of Mumbai Face Major Power Outage; Local Trains Held Up,Mumbai power outage: WFH likely to be impacted due to disruption",4.0
157,2020-10-09,2810,2829.85,2780,2812.95,7739245,TCS launches 10 state-of-the-art cyber threat management centers,1.0,No Change In TCS Campus Hiring Plan Despite All-Time Low Attrition,1.0,Hold Tata Consultancy Services; target of Rs 2994: Arihant Capital,1.0,0,0,0.0,0.0,Neutral,Highly Subjective,0.0,0.3,0.0,0.0,0.0,"No Change In TCS Campus Hiring Plan Despite All-Time Low Attrition,TCS launches 10 state-of-the-art cyber threat management centers,Hold Tata Consultancy Services; target of Rs 2994: Arihant Capital",3.0
158,2020-10-08,2800,2885,2800,2825.7,19839329,"Tata Consultancy says pay hikes on the way,TCS sees sustainable demand recovery,Wipro board to consider stock repurchase on 13 October",3.0,"Brokerages Expect V-Shaped Recovery In Corporate Earnings In Second Qtr,We Want All Our Stakeholders To Be Rewarded Post Q2: Tata Consultancy COO,TCS Surpasses Accenture To Become Most-Valuable IT Services Firm Globally,Chart Check: Should You Stay Invested In TCS, Wipro At The Current Levels?,TCS Surges 5%, Hits New High On Healthy Q2 Results, Rs 16,000 Crore Buyback,TCS Beats Estimates On Faster Demand Recovery, Announces Rs 16K-Cr Buyback",6.0,"Accumulate Tata Consultancy Services; target of Rs 2950: Dolat Capital Market,Hold TCS; target of Rs 2780: Emkay Global Financial,Buy Tata Consultancy Services; target of Rs 3200: Prabhudas Lilladher,Buy Tata Consultancy Services; target of Rs 3300: ICICI Direct,TCS Q2FY21 results: Key highlights from the company's earnings concall,Buy Tata Consultancy Services; target of Rs 3150: Sharekhan,TCS – the promising bet on post pandemic technology upcycle",7.0,0,0,0.0,0.0,Neutral,Highly Subjective,0.079636364,0.379454545,0.0,0.0,0.0,"Brokerages Expect V-Shaped Recovery In Corporate Earnings In Second Qtr,We Want All Our Stakeholders To Be Rewarded Post Q2: Tata Consultancy COO,TCS Surpasses Accenture To Become Most-Valuable IT Services Firm Globally,Chart Check: Should You Stay Invested In TCS, Wipro At The Current Levels?,TCS Surges 5%, Hits New High On Healthy Q2 Results, Rs 16,000 Crore Buyback,TCS Beats Estimates On Faster Demand Recovery, Announces Rs 16K-Cr Buyback,Tata Consultancy says pay hikes on the way,TCS sees sustainable demand recovery,Wipro board to consider stock repurchase on 13 October,Accumulate Tata Consultancy Services; target of Rs 2950: Dolat Capital Market,Hold TCS; target of Rs 2780: Emkay Global Financial,Buy Tata Consultancy Services; target of Rs 3200: Prabhudas Lilladher,Buy Tata Consultancy Services; target of Rs 3300: ICICI Direct,TCS Q2FY21 results: Key highlights from the company's earnings concall,Buy Tata Consultancy Services; target of Rs 3150: Sharekhan,TCS – the promising bet on post pandemic technology upcycle",16.0
159,2020-10-07,2742,2770,2703,2735.95,9656101,0,0.0,"TCS To Roll Out Salary Hikes For All Employees, Effective October 1,Wipro To Consider Share Buyback Proposal, Decision On 13 Oct Board Meeting,Sensex, Nifty Jump Over 7% In Seven Sessions On Positive Outlook,Ratan Tata-Backed Urban Co Starts Unlimited Mental Health Leave For Staff",4.0,"TCS rolls out salary increments from October, hires 16,000 in July-September,TCS Consolidated September 2020 Net Sales at Rs 40,135.00 crore, up 2.97% Y-o-Y,TCS Q2 beat street estimates; 8 key points of quarterly scorecard,TCS announces share buyback of 5.33 crore shares for Rs 16,000 crore,TCS Q2 profit grows 6.7% to Rs 7,475 crore QoQ, announces Rs 16,000-crore share buyback",5.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.12121212099999999,0.424242424,0.0,0.0,0.0,"TCS To Roll Out Salary Hikes For All Employees, Effective October 1,Wipro To Consider Share Buyback Proposal, Decision On 13 Oct Board Meeting,Sensex, Nifty Jump Over 7% In Seven Sessions On Positive Outlook,Ratan Tata-Backed Urban Co Starts Unlimited Mental Health Leave For Staff,TCS rolls out salary increments from October, hires 16,000 in July-September,TCS Consolidated September 2020 Net Sales at Rs 40,135.00 crore, up 2.97% Y-o-Y,TCS Q2 beat street estimates; 8 key points of quarterly scorecard,TCS announces share buyback of 5.33 crore shares for Rs 16,000 crore,TCS Q2 profit grows 6.7% to Rs 7,475 crore QoQ, announces Rs 16,000-crore share buyback",9.0
160,2020-10-06,2736,2736,2650.1,2714.3,9846367,"IT firms to upgrade revenue guidance on strong digital demand,TCS crosses ₹10 tn m-cap on IT optimism, share buyback",2.0,"TCS ION Opens National Qualifier Test To Corporates For Job Opportunities,Indices Gain For 3rd Straight Session As Trump Health Boosts Global Markets",2.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Highly Subjective,0.12666666699999998,0.226666667,0.0,0.0,0.0,"TCS ION Opens National Qualifier Test To Corporates For Job Opportunities,Indices Gain For 3rd Straight Session As Trump Health Boosts Global Markets,IT firms to upgrade revenue guidance on strong digital demand,TCS crosses ₹10 tn m-cap on IT optimism, share buyback",4.0
161,2020-10-05,2620,2728.1,2603.05,2705.8,17412105,"TCS joins 10T club,TCS m-cap surpasses ₹10-lakh-crore mark; 2nd Indian firm to do so",2.0,"TCS Second Firm In India After RIL To Cross Rs 10-Trn Market Capitalisation,NASSCOM FutureSkills, DeakinCo Partner To Offer Courses For IT-BPM Industry,TCS, Infosys, MindTree: How To Trade IT Stocks Ahead Of Q2 Earnings,TCS To Make Rs 1,218 Cr Provision For Claims In Epic Systems Case,TCS Rallies 5%, Hits A Fresh Record High On Share Buyback Plan,Tata Consultancy Services To Consider Share Buyback On Wednesday,Infosys Completes Acquisition Of Czech-Based GuideVision In Europe",7.0,0,0.0,0,0,0.0,0.0,Neutral,Highly Subjective,0.02,0.28,0.0,0.0,0.0,"TCS Second Firm In India After RIL To Cross Rs 10-Trn Market Capitalisation,NASSCOM FutureSkills, DeakinCo Partner To Offer Courses For IT-BPM Industry,TCS, Infosys, MindTree: How To Trade IT Stocks Ahead Of Q2 Earnings,TCS To Make Rs 1,218 Cr Provision For Claims In Epic Systems Case,TCS Rallies 5%, Hits A Fresh Record High On Share Buyback Plan,Tata Consultancy Services To Consider Share Buyback On Wednesday,Infosys Completes Acquisition Of Czech-Based GuideVision In Europe,TCS joins 10T club,TCS m-cap surpasses ₹10-lakh-crore mark; 2nd Indian firm to do so",9.0
162,2020-10-01,2510,2540,2492.3,2523.45,2610337,0,0.0,Investors Push Indian IT Majors' Stock Valuations To Reach Decade High,1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.16,0.54,0.0,0.0,0.0,Investors Push Indian IT Majors' Stock Valuations To Reach Decade High,1.0
163,2020-09-30,2489,2505,2460,2492.3,3917166,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
164,2020-09-29,2434.85,2511.05,2426.3,2488.4,6995811,0,0.0,0,0.0,0,0.0, Slightly Positive,Slightly Subjective,0.240503247,0.632948995,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
165,2020-09-28,2440,2444,2366,2426.3,4347166,0,0.0,"Tata Group Courts Potential Investors For New Digital Platform: Report,TCS ION Opens National Qualifier Test To All Firms For Hiring Of Freshers,Virtual AGMs See Lower Shareholder Representation Amid Covid-19 Pandemic",3.0,0,0.0, Slightly Positive,Highly Subjective,0.235353535,0.39985570000000004,Neutral,Slightly Subjective,0.045454545,0.484848485,25.0,12.0,21.0,"Tata Group Courts Potential Investors For New Digital Platform: Report,TCS ION Opens National Qualifier Test To All Firms For Hiring Of Freshers,Virtual AGMs See Lower Shareholder Representation Amid Covid-19 Pandemic",3.0
166,2020-09-25,2368,2440,2352.1,2422.3,8228267,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
167,2020-09-24,2450,2450,2302.6,2332.25,8424708,Tata group stocks take a hit,1.0,"Govt'S 'ESanjeevani' Digital Platform Records 300,000 Consultations",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Govt'S 'ESanjeevani' Digital Platform Records 300,000 Consultations,Tata group stocks take a hit",2.0
168,2020-09-23,2510,2519.85,2409,2467.45,7502280,0,0.0,"Options Before Tatas: Raise Debt By Pledging TCS Shares Or Dilute Stake,Tata And Mistry To Part Ways. Should You Also Exit Tata Group Stocks?",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Options Before Tatas: Raise Debt By Pledging TCS Shares Or Dilute Stake,Tata And Mistry To Part Ways. Should You Also Exit Tata Group Stocks?",2.0
169,2020-09-22,2485,2555,2458,2522.95,7499613,0,0.0,"Morrisons Expands Strategic Partnership With Tata Consultancy Services,TCS Gains 2% After UK Supermarket Chain Morrisons Expands Strategic Pact",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Morrisons Expands Strategic Partnership With Tata Consultancy Services,TCS Gains 2% After UK Supermarket Chain Morrisons Expands Strategic Pact",2.0
170,2020-09-21,2465,2504.9,2452.15,2465.3,4598809,0,0.0,AgustaWestland Chopper Scam Case: Delhi Court Defers Hearing To Sept 25,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,AgustaWestland Chopper Scam Case: Delhi Court Defers Hearing To Sept 25,1.0
171,2020-09-18,2485,2500.4,2436.4,2449.9,4183256,"HDFC Bank retains top brand rank, Reliance Retail jumps 30 spots: Report",1.0,"Delight For Some, Dismay For Others As WFH Here To Stay For Many Companies",1.0,0,0.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.066666667,0.6333333329999999,0.0,0.0,0.0,"Delight For Some, Dismay For Others As WFH Here To Stay For Many Companies,HDFC Bank retains top brand rank, Reliance Retail jumps 30 spots: Report",2.0
172,2020-09-17,2480,2495.75,2450.6,2460.95,4828176,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
173,2020-09-16,2488.95,2507.6,2477.3,2503,3074003,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
174,2020-09-15,2491.4,2538,2464.6,2491.4,7318770,0,0.0,"Covid-19 Impact: WFH Turns Out Cheaper And Greener For IT Companies,The Problem Of Scale",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Covid-19 Impact: WFH Turns Out Cheaper And Greener For IT Companies,The Problem Of Scale",2.0
175,2020-09-14,2384.1,2505.75,2381.85,2491.4,7512131,0,0.0,"TCS Becomes Second Indian Firm To Cross Rs 9 Trillion Market Valuation Mark,Nifty IT Index Rallies 3%; TCS, HCL Tech, Mindtree, Coforge Hit Fresh Highs,TCS Becomes The Second Indian Company To Cross Rs 9 Trillion M-Cap",3.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.016666667,0.15,0.0,0.0,0.0,"TCS Becomes Second Indian Firm To Cross Rs 9 Trillion Market Valuation Mark,Nifty IT Index Rallies 3%; TCS, HCL Tech, Mindtree, Coforge Hit Fresh Highs,TCS Becomes The Second Indian Company To Cross Rs 9 Trillion M-Cap",3.0
176,2020-09-11,2330.95,2383,2330.15,2374.1,4145424,RIL first Indian co to hit $200 bn m-cap,1.0,0,0.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Highly Subjective,0.25,0.333333333,0.0,0.0,0.0,RIL first Indian co to hit $200 bn m-cap,1.0
177,2020-09-10,2335,2348.5,2324.3,2331.15,2308813,0,0.0,Reliance Industries Becomes First Indian Firm To Top $200 Bn Market Cap,1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.18333333300000001,0.41111111100000003,0.0,0.0,0.0,Reliance Industries Becomes First Indian Firm To Top $200 Bn Market Cap,1.0
178,2020-09-09,2325,2359,2320,2327.65,3866535,0,0.0,"Hexaware Tech, Wipro: Are IT Stocks A Safe Bet In The Current Market?",1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.25,0.45,0.0,0.0,0.0,"Hexaware Tech, Wipro: Are IT Stocks A Safe Bet In The Current Market?",1.0
179,2020-09-08,2335.95,2390.45,2327.05,2348.2,7453998,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
180,2020-09-07,2289,2343.5,2283.35,2327.05,4620401,0,0.0,IT Services Firms Look To Change Staff Mix By Hiring More Freshers,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,IT Services Firms Look To Change Staff Mix By Hiring More Freshers,1.0
181,2020-09-04,2275,2324.25,2262.95,2288.8,5231303,0,0.0,TCS ION Offers Free Course For Teachers To Enhance Digital Teaching Skills,1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Highly Subjective,0.166666667,0.26666666699999997,0.0,0.0,0.0,TCS ION Offers Free Course For Teachers To Enhance Digital Teaching Skills,1.0
182,2020-09-03,2268,2324,2268,2299.5,4654146,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
183,2020-09-02,2247,2268.75,2241.65,2265.15,2084137,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
184,2020-09-01,2269,2278,2241.3,2246.35,3610908,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
185,2020-08-31,2240,2276.2,2228,2257.25,6018154,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
186,2020-08-28,2268.4,2279.95,2235.1,2238.55,2941136,0,0.0,Over 1.9 Mn JEE And NEET Aspirants Download Admit Cards: Officials,1.0,0,0.0,Negative,Slightly Subjective,-0.176470588,0.400980392,Neutral,Objective,0.0,0.0,17.0,2.0,7.0,Over 1.9 Mn JEE And NEET Aspirants Download Admit Cards: Officials,1.0
187,2020-08-27,2266,2287.35,2241.75,2248.4,3579393,TCS CEO Rajesh Gopinathan has tips for job seekers in IT sector,1.0,Tata Sons To Outline Group'S Digital Strategy At AGM On Thursday,1.0,0,0.0,Negative,Slightly Subjective,-0.078535354,0.489141414,Neutral,Objective,0.0,0.0,22.0,5.0,30.0,"Tata Sons To Outline Group'S Digital Strategy At AGM On Thursday,TCS CEO Rajesh Gopinathan has tips for job seekers in IT sector",2.0
188,2020-08-26,2242,2259.9,2216.45,2253.5,2618149,"Stocks to Watch: TCS, SBI, PNB, NTPC, Tata Motors, Phoenix Mills, JMC Projects",1.0,0,0.0,0,0.0, Slightly Positive,Slightly Subjective,0.29409932699999997,0.48969697,Neutral,Objective,0.0,0.0,29.0,9.0,65.0,"Stocks to Watch: TCS, SBI, PNB, NTPC, Tata Motors, Phoenix Mills, JMC Projects",1.0
189,2020-08-25,2245,2250,2233.55,2242.65,1663419,0,0.0,"TCS May See Slower Revenue Growth, Profitability Over 12-18 Months: S&P",1.0,0,0.0,Neutral,Slightly Subjective,0.066666667,0.5972222220000001,Neutral,Objective,0.0,0.0,6.0,2.0,6.0,"TCS May See Slower Revenue Growth, Profitability Over 12-18 Months: S&P",1.0
